,compound,neg,neu,pos,trading_date
533,0.3367,0.084,0.807,0.109,2017-04-28
534,-0.204,0.056,0.897,0.047,2017-04-29
535,-0.3182,0.158,0.696,0.147,2017-05-02
536,-0.6124,0.172,0.828,0.0,2017-05-03
537,0.9226,0.033,0.839,0.128,2017-05-04
538,0.9081,0.0,0.884,0.116,2017-05-05
539,0.7096,0.0,0.896,0.104,2017-05-06
540,-0.5267,0.121,0.879,0.0,2017-05-08
541,0.9274,0.0,0.85,0.15,2017-05-09
542,-0.7579,0.128,0.8,0.072,2017-05-11
543,-0.9413,0.126,0.805,0.069,2017-05-10
544,0.6249,0.0,0.621,0.379,2017-05-16
545,0.8074,0.0,0.743,0.257,2017-05-15
546,0.4767,0.048,0.854,0.099,2017-05-18
547,-0.3634,0.071,0.862,0.067,2017-05-17
548,-0.296,0.084,0.916,0.0,2017-05-22
549,0.1531,0.056,0.871,0.074,2017-05-24
550,0.7782,0.0,0.823,0.177,2017-05-23
551,0.0,0.0,1.0,0.0,2017-05-26
552,-0.7184,0.077,0.9,0.023,2017-05-31
553,0.34,0.0,0.953,0.047,2017-06-02
554,0.4767,0.0,0.918,0.082,2017-06-01
555,0.8176,0.051,0.843,0.106,2017-06-03
556,0.5719,0.0,0.909,0.091,2017-06-04
557,0.9287,0.017,0.864,0.12,2017-06-06
558,0.1779,0.0,0.918,0.082,2017-06-05
559,0.5267,0.032,0.859,0.109,2017-06-07
560,-0.3818,0.045,0.924,0.031,2017-06-08
561,0.7845,0.031,0.81,0.159,2017-06-09
562,0.1779,0.0,0.922,0.078,2017-06-10
563,0.5994,0.0,0.588,0.412,2017-06-13
564,0.9855,0.034,0.833,0.133,2017-06-16
565,0.0,0.0,1.0,0.0,2017-06-15
566,0.567,0.066,0.857,0.077,2017-06-17
567,0.7003,0.0,0.825,0.175,2017-06-18
568,0.8968,0.061,0.841,0.098,2017-06-19
569,0.5267,0.0,0.968,0.032,2017-06-20
570,0.0,0.0,1.0,0.0,2017-06-22
571,0.9451,0.079,0.786,0.135,2017-06-21
572,0.4215,0.154,0.726,0.12,2017-06-23
573,0.5859,0.041,0.877,0.082,2017-06-24
574,0.34,0.042,0.873,0.084,2017-06-25
575,-0.7269,0.182,0.72,0.097,2017-06-27
576,0.6249,0.0,0.898,0.102,2017-06-28
577,0.7615,0.076,0.821,0.103,2017-06-30
578,0.765,0.0,0.881,0.119,2017-06-29
579,0.91,0.014,0.899,0.087,2017-07-01
580,0.9118,0.0,0.879,0.121,2017-07-05
581,0.0772,0.0,0.966,0.034,2017-07-06
582,0.9102,0.026,0.873,0.1,2017-07-07
583,-0.2584,0.056,0.944,0.0,2017-07-08
584,0.5859,0.038,0.792,0.169,2017-07-09
585,0.987,0.0,0.794,0.206,2017-07-11
586,0.9042,0.0,0.843,0.157,2017-07-10
587,0.8768,0.01,0.91,0.08,2017-07-12
588,0.9081,0.0,0.867,0.133,2017-07-13
589,0.5267,0.0,0.954,0.046,2017-07-14
590,0.6705,0.029,0.873,0.098,2017-07-15
591,-0.4588,0.116,0.772,0.112,2017-07-18
592,0.1779,0.0,0.909,0.091,2017-07-17
593,-0.2732,0.149,0.746,0.104,2017-07-19
594,0.9477,0.026,0.881,0.094,2017-07-20
595,-0.1027,0.077,0.849,0.074,2017-07-21
596,0.9758,0.0,0.892,0.108,2017-07-22
597,0.9441,0.033,0.873,0.094,2017-07-25
598,0.9432,0.019,0.82,0.162,2017-07-26
599,0.3612,0.046,0.883,0.071,2017-07-27
600,0.981,0.03,0.853,0.117,2017-07-28
601,-0.4678,0.044,0.943,0.013,2017-07-29
602,0.4939,0.0,0.814,0.186,2017-07-31
603,0.7096,0.0,0.953,0.047,2017-08-01
604,-0.8834,0.108,0.852,0.041,2017-08-02
605,0.9393,0.027,0.874,0.099,2017-08-03
606,0.4404,0.062,0.793,0.144,2017-08-05
607,0.7783,0.0,0.897,0.103,2017-08-04
608,0.4404,0.064,0.787,0.149,2017-08-06
609,0.6369,0.025,0.878,0.097,2017-08-07
610,-0.9682,0.196,0.75,0.054,2017-08-10
611,-0.7783,0.097,0.838,0.065,2017-08-09
612,0.25,0.071,0.809,0.12,2017-08-11
613,0.0,0.0,1.0,0.0,2017-08-12
614,0.8934,0.027,0.902,0.071,2017-08-15
615,0.6808,0.0,0.87,0.13,2017-08-14
616,0.3182,0.095,0.823,0.082,2017-08-16
617,-0.6077,0.095,0.883,0.022,2017-08-17
618,-0.4939,0.072,0.883,0.045,2017-08-18
619,-0.0772,0.055,0.884,0.06,2017-08-23
620,0.3818,0.0,0.953,0.047,2017-08-24
621,0.8442,0.089,0.792,0.119,2017-08-25
622,0.0,0.0,1.0,0.0,2017-08-26
623,0.8316,0.068,0.821,0.111,2017-08-29
624,0.5719,0.042,0.82,0.138,2017-08-28
625,0.91,0.013,0.888,0.099,2017-08-30
626,0.9076,0.045,0.854,0.101,2017-08-31
627,0.8151,0.049,0.851,0.1,2017-09-01
628,0.3071,0.026,0.935,0.04,2017-09-02
629,0.6249,0.0,0.941,0.059,2017-09-06
630,-0.128,0.023,0.977,0.0,2017-09-05
631,0.0,0.043,0.905,0.052,2017-09-07
632,0.4588,0.0,0.984,0.016,2017-09-08
633,-0.1027,0.046,0.925,0.029,2017-09-11
634,0.6369,0.0,0.816,0.184,2017-09-12
635,-0.3751,0.063,0.886,0.051,2017-09-15
636,0.5106,0.0,0.654,0.346,2017-09-14
637,0.34,0.0,0.962,0.038,2017-09-17
638,-0.4939,0.066,0.901,0.033,2017-09-16
639,0.886,0.0,0.932,0.068,2017-09-19
640,0.4939,0.0,0.927,0.073,2017-09-18
641,0.7783,0.0,0.899,0.101,2017-09-21
642,0.8807,0.031,0.878,0.091,2017-09-20
643,0.1779,0.0,0.983,0.017,2017-09-22
644,-0.0516,0.073,0.858,0.069,2017-09-24
645,0.7579,0.0,0.905,0.095,2017-09-25
646,0.1779,0.0,0.934,0.066,2017-09-26
647,0.8402,0.017,0.928,0.054,2017-09-28
648,-0.9607,0.185,0.725,0.09,2017-09-27
649,-0.3612,0.059,0.909,0.032,2017-09-29
650,-0.4939,0.106,0.894,0.0,2017-09-30
651,-0.765,0.07,0.873,0.056,2017-10-04
652,0.6908,0.011,0.945,0.044,2017-10-03
653,0.7351,0.028,0.898,0.075,2017-10-05
654,0.8402,0.0,0.91,0.09,2017-10-06
655,0.872,0.026,0.892,0.083,2017-10-07
656,0.5574,0.051,0.862,0.087,2017-10-09
657,0.8807,0.04,0.861,0.099,2017-10-11
658,0.6808,0.023,0.887,0.09,2017-10-10
659,0.9723,0.033,0.778,0.189,2017-10-12
660,-0.7184,0.076,0.876,0.048,2017-10-13
661,0.6124,0.0,0.906,0.094,2017-10-14
662,0.0056,0.1,0.825,0.075,2017-10-15
663,0.9623,0.012,0.835,0.153,2017-10-17
664,-0.9571,0.111,0.872,0.017,2017-10-19
665,-0.0258,0.042,0.918,0.04,2017-10-21
666,-0.5719,0.095,0.878,0.027,2017-10-20
667,0.4939,0.0,0.943,0.057,2017-10-22
668,0.8625,0.0,0.903,0.097,2017-10-23
669,0.9632,0.062,0.799,0.139,2017-10-25
670,-0.8074,0.079,0.872,0.05,2017-10-24
671,0.9823,0.018,0.86,0.122,2017-10-27
672,0.8176,0.04,0.765,0.195,2017-10-26
673,0.7964,0.0,0.85,0.15,2017-10-28
674,0.8934,0.029,0.83,0.142,2017-10-31
675,0.2732,0.0,0.807,0.193,2017-10-30
676,0.0,0.0,1.0,0.0,2017-11-01
677,-0.3446,0.114,0.8,0.086,2017-11-02
678,0.9799,0.0,0.868,0.132,2017-11-04
679,0.5574,0.0,0.934,0.066,2017-11-03
680,0.0,0.0,1.0,0.0,2017-11-05
681,-0.25,0.023,0.977,0.0,2017-11-06
682,0.8074,0.028,0.891,0.081,2017-11-07
683,0.802,0.0,0.896,0.104,2017-11-08
684,-0.9062,0.131,0.8,0.069,2017-11-09
685,0.0,0.0,1.0,0.0,2017-11-12
686,0.296,0.0,0.986,0.014,2017-11-14
687,-0.4404,0.085,0.915,0.0,2017-11-13
688,0.9799,0.038,0.839,0.123,2017-11-15
689,0.7351,0.034,0.867,0.098,2017-11-16
690,0.204,0.03,0.931,0.039,2017-11-17
691,-0.6794,0.068,0.932,0.0,2017-11-18
692,0.6166,0.0,0.883,0.117,2017-11-21
693,0.7378,0.0,0.911,0.089,2017-11-20
694,-0.1845,0.078,0.845,0.076,2017-11-23
695,0.2607,0.04,0.914,0.046,2017-11-22
696,0.0,0.0,1.0,0.0,2017-11-25
697,0.9477,0.014,0.802,0.185,2017-11-24
698,0.9751,0.017,0.88,0.103,2017-11-28
699,-0.0772,0.086,0.817,0.097,2017-11-27
700,0.9623,0.024,0.79,0.186,2017-11-30
701,0.954,0.039,0.809,0.152,2017-11-29
702,0.9874,0.025,0.842,0.133,2017-12-01
703,0.6249,0.036,0.831,0.133,2017-12-05
704,-0.0258,0.075,0.851,0.074,2017-12-04
705,-0.4007,0.056,0.886,0.058,2017-12-06
706,-0.2023,0.076,0.846,0.078,2017-12-07
707,0.1819,0.0,0.99,0.01,2017-12-08
708,0.5023,0.039,0.788,0.173,2017-12-12
709,-0.1531,0.043,0.922,0.035,2017-12-14
710,0.9818,0.008,0.824,0.168,2017-12-13
711,0.9858,0.038,0.792,0.171,2017-12-15
712,0.5267,0.0,0.944,0.056,2017-12-16
713,-0.4767,0.059,0.9,0.041,2017-12-18
714,0.8858,0.0,0.875,0.125,2017-12-20
715,-0.6208,0.109,0.837,0.054,2017-12-21
716,0.347,0.0,0.842,0.158,2017-12-23
717,-0.7906,0.09,0.855,0.055,2017-12-22
718,0.7184,0.0,0.727,0.273,2017-12-26
719,0.6774,0.0,0.904,0.096,2017-12-28
720,-0.8591,0.088,0.858,0.054,2017-12-30
721,-0.7783,0.102,0.863,0.034,2017-12-29
722,0.4073,0.03,0.917,0.053,2018-01-03
723,0.0,0.0,1.0,0.0,2018-01-02
724,-0.2023,0.091,0.85,0.059,2018-01-04
725,0.8455,0.0,0.72,0.28,2018-01-05
726,0.8176,0.012,0.893,0.095,2018-01-09
727,0.4767,0.045,0.862,0.093,2018-01-08
728,0.4824,0.032,0.914,0.053,2018-01-10
729,0.6166,0.0,0.86,0.14,2018-01-11
730,-0.5574,0.056,0.919,0.026,2018-01-13
731,0.5267,0.0,0.868,0.132,2018-01-17
732,0.347,0.0,0.962,0.038,2018-01-16
733,0.8359,0.015,0.914,0.071,2018-01-18
734,0.9843,0.022,0.873,0.105,2018-01-19
735,0.8957,0.0,0.818,0.182,2018-01-20
736,0.0,0.0,1.0,0.0,2018-01-21
737,-0.5106,0.068,0.873,0.058,2018-01-23
738,-0.9738,0.196,0.804,0.0,2018-01-22
739,0.8119,0.0,0.907,0.093,2018-01-24
740,0.1531,0.055,0.875,0.07,2018-01-25
741,-0.4215,0.109,0.85,0.041,2018-01-26
742,0.9153,0.025,0.867,0.108,2018-01-29
743,0.9582,0.031,0.855,0.114,2018-01-30
744,0.6808,0.027,0.903,0.07,2018-01-31
745,0.9578,0.008,0.881,0.111,2018-02-01
746,0.9836,0.029,0.822,0.149,2018-02-02
747,0.9413,0.0,0.885,0.115,2018-02-03
748,-0.5574,0.087,0.83,0.083,2018-02-05
749,0.9791,0.058,0.746,0.196,2018-02-07
750,-0.2263,0.076,0.846,0.077,2018-02-06
751,0.9287,0.024,0.877,0.099,2018-02-08
752,0.6969,0.0,0.862,0.138,2018-02-09
753,0.9805,0.025,0.855,0.119,2018-02-10
754,0.886,0.034,0.865,0.101,2018-02-13
755,0.3612,0.0,0.907,0.093,2018-02-12
756,0.9858,0.042,0.798,0.16,2018-02-14
757,0.9787,0.023,0.823,0.154,2018-02-15
758,-0.9612,0.121,0.81,0.068,2018-02-16
759,-0.1531,0.079,0.862,0.059,2018-02-17
760,0.4939,0.0,0.634,0.366,2018-02-19
761,0.9842,0.037,0.798,0.165,2018-02-21
762,0.5319,0.082,0.689,0.23,2018-02-20
763,0.9677,0.044,0.845,0.112,2018-02-22
764,-0.6369,0.131,0.758,0.111,2018-02-24
765,-0.9657,0.405,0.595,0.0,2018-02-23
766,0.9329,0.018,0.853,0.128,2018-02-27
767,0.34,0.06,0.841,0.099,2018-02-26
768,0.9426,0.0,0.899,0.101,2018-02-28
769,0.743,0.0,0.828,0.172,2018-03-01
770,0.0,0.0,1.0,0.0,2018-03-02
771,0.7184,0.0,0.904,0.096,2018-03-04
772,0.9246,0.0,0.859,0.141,2018-03-06
773,0.7925,0.0,0.895,0.105,2018-03-05
774,0.8225,0.0,0.86,0.14,2018-03-07
775,0.985,0.009,0.835,0.156,2018-03-08
776,-0.8137,0.112,0.827,0.061,2018-03-09
777,0.2074,0.088,0.816,0.096,2018-03-10
778,0.5615,0.069,0.782,0.15,2018-03-11
779,-0.1779,0.128,0.773,0.099,2018-03-12
780,0.6901,0.027,0.915,0.058,2018-03-13
781,0.9732,0.047,0.805,0.148,2018-03-14
782,-0.9413,0.189,0.743,0.068,2018-03-16
783,0.3182,0.087,0.805,0.108,2018-03-15
784,0.7227,0.085,0.817,0.098,2018-03-17
785,0.73,0.034,0.892,0.074,2018-03-19
786,0.7925,0.012,0.92,0.068,2018-03-20
787,0.8655,0.043,0.866,0.091,2018-03-21
788,0.25,0.0,0.957,0.043,2018-03-22
789,-0.5994,0.086,0.84,0.074,2018-03-23
790,0.9709,0.0,0.948,0.052,2018-03-27
791,0.765,0.0,0.822,0.178,2018-03-26
792,-0.9201,0.093,0.852,0.055,2018-03-29
793,0.9559,0.039,0.813,0.148,2018-03-28
794,0.9253,0.083,0.816,0.1,2018-03-30
795,-0.5106,0.116,0.847,0.036,2018-04-01
796,0.6597,0.078,0.802,0.12,2018-04-02
797,0.0,0.095,0.783,0.122,2018-04-03
798,0.9187,0.052,0.863,0.086,2018-04-04
799,-0.2733,0.103,0.784,0.113,2018-04-05
800,-0.5841,0.049,0.917,0.034,2018-04-06
801,-0.2153,0.133,0.785,0.081,2018-04-09
802,0.8345,0.0,0.867,0.133,2018-04-10
803,-0.4215,0.139,0.794,0.067,2018-04-12
804,0.2263,0.04,0.902,0.057,2018-04-13
805,0.8316,0.0,0.811,0.189,2018-04-15
806,0.9849,0.033,0.827,0.139,2018-04-17
807,-0.7003,0.06,0.903,0.037,2018-04-16
808,0.9603,0.047,0.781,0.172,2018-04-18
809,0.743,0.0,0.835,0.165,2018-04-19
810,0.836,0.0,0.915,0.085,2018-04-23
811,0.9035,0.02,0.907,0.073,2018-04-24
812,0.836,0.014,0.93,0.056,2018-04-25
813,0.2263,0.049,0.868,0.083,2018-04-26
814,0.9783,0.044,0.824,0.131,2018-04-27
815,0.434,0.084,0.802,0.114,2018-04-28
816,0.9433,0.016,0.844,0.14,2018-05-01
817,0.5859,0.0,0.914,0.086,2018-04-30
818,0.347,0.0,0.98,0.02,2018-05-02
819,0.9897,0.02,0.852,0.127,2018-05-03
820,0.1027,0.027,0.93,0.043,2018-05-04
821,-0.1027,0.066,0.871,0.063,2018-05-06
822,0.8926,0.0,0.909,0.091,2018-05-08
823,0.6542,0.057,0.852,0.091,2018-05-07
824,0.9445,0.013,0.893,0.094,2018-05-09
825,0.7297,0.081,0.776,0.143,2018-05-10
826,0.684,0.074,0.834,0.092,2018-05-15
827,0.9337,0.039,0.854,0.107,2018-05-16
828,0.0,0.0,1.0,0.0,2018-05-17
829,-0.6486,0.055,0.945,0.0,2018-05-19
830,0.8402,0.0,0.887,0.113,2018-05-22
831,0.6784,0.0,0.88,0.12,2018-05-23
832,0.0,0.0,1.0,0.0,2018-05-24
833,0.9446,0.033,0.814,0.154,2018-05-25
834,-0.765,0.102,0.898,0.0,2018-05-30
835,-0.9705,0.14,0.82,0.04,2018-06-01
836,-0.5267,0.081,0.919,0.0,2018-05-31
837,0.34,0.0,0.973,0.027,2018-06-05
838,0.0,0.0,1.0,0.0,2018-06-07
839,-0.9632,0.115,0.823,0.062,2018-06-08
840,-0.4019,0.125,0.812,0.063,2018-06-11
841,-0.8689,0.074,0.926,0.0,2018-06-12
842,0.3612,0.035,0.894,0.072,2018-06-13
843,-0.25,0.034,0.932,0.034,2018-06-14
844,0.7351,0.0,0.874,0.126,2018-06-16
845,-0.4019,0.035,0.929,0.036,2018-06-18
846,0.9118,0.0,0.835,0.165,2018-06-19
847,0.3182,0.048,0.903,0.049,2018-06-20
848,0.9393,0.0,0.797,0.203,2018-06-21
849,0.0,0.0,1.0,0.0,2018-06-22
850,-0.3182,0.168,0.734,0.098,2018-06-25
851,0.0,0.076,0.848,0.076,2018-06-26
852,0.2946,0.029,0.922,0.049,2018-06-28
853,-0.5267,0.045,0.905,0.05,2018-06-29
854,0.9246,0.0,0.87,0.13,2018-07-04
855,0.1027,0.064,0.837,0.099,2018-07-06
856,0.5106,0.025,0.919,0.055,2018-07-10
857,0.0,0.044,0.912,0.044,2018-07-14
858,0.6597,0.0,0.928,0.072,2018-07-13
859,0.9042,0.012,0.897,0.091,2018-07-17
860,0.9749,0.042,0.847,0.111,2018-07-19
861,0.0258,0.0,0.981,0.019,2018-07-18
862,0.4404,0.0,0.912,0.088,2018-07-20
863,0.6808,0.0,0.929,0.071,2018-07-21
864,0.0,0.0,1.0,0.0,2018-07-24
865,0.4215,0.0,0.93,0.07,2018-07-23
866,0.7003,0.034,0.915,0.05,2018-07-25
867,-0.8225,0.11,0.82,0.07,2018-07-26
868,0.9552,0.07,0.797,0.133,2018-07-27
869,0.9118,0.0,0.862,0.138,2018-07-28
870,-0.7184,0.085,0.853,0.062,2018-07-30
871,0.2023,0.0,0.912,0.088,2018-07-31
872,0.9766,0.032,0.815,0.153,2018-08-01
873,0.2052,0.011,0.952,0.037,2018-08-02
874,0.9674,0.015,0.893,0.092,2018-08-03
875,0.9698,0.0,0.85,0.15,2018-08-04
876,0.6808,0.052,0.815,0.133,2018-08-05
877,0.8658,0.02,0.891,0.089,2018-08-07
878,0.9867,0.0,0.793,0.207,2018-08-08
879,0.5719,0.0,0.887,0.113,2018-08-10
880,0.7351,0.0,0.891,0.109,2018-08-09
881,0.0,0.0,1.0,0.0,2018-08-13
882,0.0,0.036,0.914,0.05,2018-08-14
883,0.7003,0.0,0.917,0.083,2018-08-15
884,0.9442,0.0,0.833,0.167,2018-08-16
885,0.34,0.0,0.932,0.068,2018-08-18
886,0.3612,0.179,0.632,0.189,2018-08-17
887,-0.5994,0.112,0.846,0.042,2018-08-21
888,-0.2406,0.05,0.886,0.064,2018-08-23
889,-0.4404,0.125,0.822,0.052,2018-08-25
890,-0.4404,0.128,0.819,0.053,2018-08-26
891,0.1779,0.0,0.952,0.048,2018-08-27
892,-0.959,0.162,0.781,0.057,2018-08-29
893,0.9413,0.0,0.916,0.084,2018-08-30
894,-0.4588,0.078,0.889,0.033,2018-08-31
895,0.9274,0.029,0.878,0.093,2018-09-01
896,0.9246,0.0,0.935,0.065,2018-09-04
897,0.0,0.0,1.0,0.0,2018-09-05
898,0.34,0.0,0.935,0.065,2018-09-08
899,0.0,0.0,1.0,0.0,2018-09-10
900,0.875,0.028,0.878,0.094,2018-09-12
901,0.743,0.007,0.952,0.041,2018-09-13
902,0.9468,0.043,0.821,0.136,2018-09-14
903,0.8201,0.02,0.926,0.054,2018-09-18
904,-0.8519,0.105,0.875,0.02,2018-09-17
905,0.8225,0.0,0.951,0.049,2018-09-19
906,0.9169,0.005,0.914,0.08,2018-09-20
907,0.5984,0.0,0.963,0.037,2018-09-21
908,0.0,0.0,1.0,0.0,2018-09-25
909,0.8779,0.0,0.927,0.073,2018-09-27
910,0.4019,0.047,0.858,0.095,2018-09-26
911,0.0,0.0,1.0,0.0,2018-09-28
912,-0.7351,0.075,0.925,0.0,2018-09-29
913,0.9549,0.054,0.813,0.132,2018-10-02
914,-0.296,0.095,0.905,0.0,2018-10-03
915,0.0516,0.0,0.956,0.044,2018-10-05
916,-0.0516,0.046,0.909,0.045,2018-10-04
917,0.0644,0.051,0.871,0.078,2018-10-08
918,0.8519,0.039,0.85,0.11,2018-10-09
919,0.5252,0.044,0.873,0.084,2018-10-10
920,-0.296,0.056,0.894,0.05,2018-10-12
921,0.0,0.0,1.0,0.0,2018-10-11
922,0.9393,0.0,0.855,0.145,2018-10-13
923,0.1779,0.052,0.897,0.051,2018-10-16
924,-0.1901,0.049,0.951,0.0,2018-10-15
925,0.4019,0.0,0.959,0.041,2018-10-18
926,0.9618,0.015,0.827,0.159,2018-10-17
927,0.6369,0.0,0.927,0.073,2018-10-19
928,0.0,0.0,1.0,0.0,2018-10-23
929,0.0,0.0,1.0,0.0,2018-10-25
930,0.9872,0.05,0.799,0.151,2018-10-26
931,0.8548,0.043,0.872,0.085,2018-10-27
932,0.7351,0.054,0.784,0.162,2018-10-29
933,0.7003,0.018,0.908,0.074,2018-10-31
934,0.8176,0.058,0.805,0.136,2018-10-30
935,0.4939,0.103,0.749,0.148,2018-11-02
936,-0.9571,0.245,0.755,0.0,2018-11-03
937,0.9379,0.029,0.878,0.093,2018-11-05
938,0.9325,0.0,0.917,0.083,2018-11-06
939,0.3818,0.0,0.965,0.035,2018-11-07
940,0.9633,0.0,0.884,0.116,2018-11-08
941,0.8689,0.0,0.847,0.153,2018-11-10
942,0.631,0.0,0.971,0.029,2018-11-13
943,-0.4215,0.101,0.826,0.072,2018-11-14
944,0.0516,0.047,0.905,0.048,2018-11-16
945,0.8439,0.0,0.938,0.062,2018-11-15
946,0.6486,0.034,0.891,0.075,2018-11-20
947,0.7118,0.111,0.734,0.155,2018-11-22
948,0.9153,0.054,0.806,0.139,2018-11-21
949,0.3818,0.057,0.859,0.084,2018-11-23
950,0.8316,0.0,0.83,0.17,2018-11-26
951,-0.128,0.014,0.986,0.0,2018-11-28
952,0.0,0.0,1.0,0.0,2018-11-27
953,-0.8625,0.094,0.807,0.099,2018-11-29
954,-0.3818,0.081,0.848,0.071,2018-11-30
955,0.0,0.0,1.0,0.0,2018-12-03
956,0.8974,0.015,0.917,0.068,2018-12-04
957,0.915,0.06,0.79,0.15,2018-12-05
958,0.8396,0.068,0.817,0.115,2018-12-06
959,0.5859,0.0,0.897,0.103,2018-12-07
960,-0.0516,0.044,0.914,0.042,2018-12-08
961,-0.5434,0.104,0.788,0.108,2018-12-10
962,0.296,0.0,0.929,0.071,2018-12-11
963,0.8555,0.032,0.887,0.081,2018-12-12
964,-0.9403,0.087,0.907,0.006,2018-12-14
965,0.9136,0.055,0.799,0.146,2018-12-13
966,0.6597,0.092,0.762,0.146,2018-12-17
967,0.8689,0.036,0.881,0.084,2018-12-18
968,0.3612,0.0,0.945,0.055,2018-12-19
969,-0.7096,0.134,0.83,0.036,2018-12-21
970,-0.6597,0.091,0.909,0.0,2018-12-20
971,-0.2263,0.081,0.864,0.056,2018-12-22
972,-0.1531,0.048,0.912,0.04,2018-12-27
973,0.25,0.087,0.826,0.087,2018-12-26
974,0.8126,0.0,0.908,0.092,2018-12-28
975,0.5574,0.0,0.937,0.063,2018-12-31
976,-0.7845,0.169,0.789,0.042,2019-01-03
977,0.8815,0.023,0.848,0.129,2019-01-02
978,0.25,0.088,0.823,0.088,2019-01-04
979,0.7003,0.0,0.874,0.126,2019-01-07
980,0.6808,0.047,0.842,0.111,2019-01-08
981,0.7783,0.0,0.946,0.054,2019-01-09
982,0.9715,0.021,0.847,0.132,2019-01-11
983,0.8658,0.0,0.867,0.133,2019-01-10
984,0.4404,0.0,0.919,0.081,2019-01-12
985,0.0,0.0,1.0,0.0,2019-01-15
986,0.296,0.0,0.945,0.055,2019-01-16
987,0.0,0.0,1.0,0.0,2019-01-18
988,0.3818,0.039,0.877,0.084,2019-01-17
989,-0.875,0.18,0.777,0.043,2019-01-19
990,-0.1531,0.016,0.984,0.0,2019-01-22
991,-0.9169,0.089,0.911,0.0,2019-01-24
992,0.9085,0.043,0.827,0.129,2019-01-25
993,0.7713,0.016,0.886,0.098,2019-01-29
994,0.9524,0.0,0.913,0.087,2019-01-31
995,0.7504,0.033,0.906,0.061,2019-02-01
996,0.8885,0.025,0.889,0.086,2019-02-02
997,-0.3641,0.062,0.883,0.055,2019-02-05
998,0.2263,0.0,0.958,0.042,2019-02-06
999,0.9544,0.0,0.908,0.092,2019-02-07
1000,-0.6124,0.063,0.885,0.052,2019-02-08
1001,-0.9054,0.095,0.843,0.061,2019-02-09
1002,-0.5267,0.091,0.881,0.028,2019-02-10
1003,0.9733,0.0,0.699,0.301,2019-02-12
1004,0.5316,0.058,0.858,0.084,2019-02-14
1005,0.7456,0.0,0.865,0.135,2019-02-13
1006,0.6643,0.029,0.924,0.047,2019-02-15
1007,-0.8519,0.089,0.855,0.057,2019-02-16
1008,0.2023,0.0,0.959,0.041,2019-02-20
1009,0.0,0.0,1.0,0.0,2019-02-19
1010,0.34,0.024,0.922,0.053,2019-02-21
1011,0.1779,0.0,0.972,0.028,2019-02-23
1012,0.8176,0.01,0.932,0.058,2019-02-26
1013,-0.0258,0.043,0.905,0.052,2019-02-25
1014,0.8625,0.027,0.911,0.062,2019-02-27
1015,0.4767,0.0,0.849,0.151,2019-02-28
1016,0.8555,0.046,0.827,0.127,2019-03-02
1017,0.0,0.0,1.0,0.0,2019-03-01
